chembl_id	pref_name	max_phase	first_approval	molecule_type	oral	parenteral	topical	natural_product	prodrug	inorganic	polymer	veterinary	withdrawn	canonical_smiles	inchi_key	mw	alogp	hba	hbd	psa	rtb	ro5_viol	qed	heavy_atoms	aromatic_rings	smiles_clean	herg
CHEMBL1200922	MEBUTAMATE	4	1982	Small molecule	1	0	0	1	0			0		CCC(C)C(C)(COC(N)=O)COC(N)=O			1.23	4	2	104.64	6			16	0	CCC(C)C(C)(COC(N)=O)COC(N)=O	ok
CHEMBL1200930	RABEPRAZOLE SODIUM	4	1999	Small molecule	1	0	0	0	0			0		COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+]			2.99	5	1	83.09	8			25	3	COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C	ok
CHEMBL1200932	IOPAMIDOL	4	1985	Small molecule	0	1	0	1	0			0		C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I			-1.01	8	8	188.45	10			31	1	C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I	ok
CHEMBL1200934	NORGESTIMATE	4	1989	Small molecule	1	0	0	1	1			0		C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC			4.71	4	1	58.89	2			27	0	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC	ok
CHEMBL1200937	DALFOPRISTIN	4	1999	Small molecule	0	1	0	1	0			0		CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12			2.27	11	2	176.42	7			48	1	CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12	ok
CHEMBL1200939	AMMONIUM CHLORIDE	4	1982	Small molecule	0	1	0	0	0			0		Cl.N												Cl	ok
CHEMBL1200944	SULBACTAM SODIUM	4	1986	Small molecule	0	1	0	1	0			0		CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+]			-0.79	4	1	91.75	1			15	0	CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O	ok
CHEMBL1200946	NANDROLONE DECANOATE	4	1983	Small molecule	0	1	0	1	1			0		CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C			7.18	3	0	43.37	9			31	0	CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C	ok
CHEMBL1200951	FLUPHENAZINE ENANTHATE	4	1967	Small molecule	0	1	0	0	1			0		CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1			6.83	6	0	36.02	12			38	2	CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	ok
CHEMBL1200953	HYDROCORTISONE PROBUTATE	4	1997	Small molecule	0	0	1	1	1			0		CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C			4.09	7	1	106.97	7			35	0	CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	ok
CHEMBL1200959	METHDILAZINE	4	1982	Small molecule	1	0	0	1	0			0		CN1CCC(CN2c3ccccc3Sc3ccccc32)C1			4.24	3	0	6.48	2			21	2	CN1CCC(CN2c3ccccc3Sc3ccccc32)C1	ok
CHEMBL1200962	CEFEPIME HYDROCHLORIDE	4	1996	Small molecule	0	1	0	1	0			0		CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-]			-1.28	10	2	150.04	7			32	1	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1	ok
CHEMBL1200963	BIMATOPROST	4	2001	Small molecule	0	0	1	1	0			0		CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O			3.15	4	4	89.79	12			30	1	CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O	ok
CHEMBL1200968	HYDROCORTISONE SODIUM PHOSPHATE	4	1960	Small molecule	0	1	0	1	1			0		C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]			1.9	6	4	141.36	4			30	0	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-]	ok
CHEMBL1200969	DUTASTERIDE	4	2001	Small molecule	1	0	0	0	0			0		C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12			6.58	2	2	58.2	2			37	1	C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12	ok
CHEMBL1200971	CEPHALOGLYCIN	4	1970	Small molecule	1	0	0	1	0			0		CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1			-0.01	7	3	139.03	6			28	1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1	ok
CHEMBL1200973	ESTRADIOL CYPIONATE	4	1979	Small molecule	0	1	0	1	1			0		C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1			6.13	3	1	46.53	4			29	1	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1	ok
CHEMBL1200975	CLOCORTOLONE PIVALATE	4	1977	Small molecule	0	0	1	0	0			0		C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C			4.6	5	1	80.67	3			34	0	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C	ok
CHEMBL1200979	DEXPANTHENOL	4	1985	Small molecule	0	1	0	1	0			0		CC(C)(CO)[C@@H](O)C(=O)NCCCO			-1.14	4	4	89.79	6			14	0	CC(C)(CO)[C@@H](O)C(=O)NCCCO	ok
CHEMBL1200982	BUTABARBITAL SODIUM	4	1939	Small molecule	1	0	0	0	0			0		CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]			0.79	3	2	75.27	3			15	0	CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O	ok
CHEMBL1200986	HALOPERIDOL DECANOATE	4	1986	Small molecule	0	1	0	0	1			0		CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1			8.12	4	0	46.61	15			37	2	CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	ok
CHEMBL1200989	ALCLOMETASONE DIPROPIONATE	4	1982	Small molecule	0	0	1	1	0			0		CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl			3.94	7	1	106.97	6			36	0	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl	ok
CHEMBL1200991	CARBENICILLIN INDANYL SODIUM	4	1972	Small molecule	1	0	0	1	1			0		CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]			2.5	6	2	113.01	6			35	2	CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	ok
CHEMBL1201	THIOTHIXENE	4	1967	Small molecule	1	1	0	1	0			0		CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1			3.47	5	0	43.86	5			30	2	CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	ok
CHEMBL1201000	NITROFURANTOIN SODIUM	4	1960	Small molecule	0	1	0	0	0			0		O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1.[Na+]			0.07	6	1	118.05	3			17	1	O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1	ok
CHEMBL1201005	CEFONICID SODIUM	4	1984	Small molecule	0	1	0	1	0			0		O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+]			-0.92	12	4	204.91	9			35	2	O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12	ok
CHEMBL1201010	FLUDROCORTISONE ACETATE	4	1955	Small molecule	1	0	0	0	1			0		CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C			2.44	6	2	100.9	3			30	0	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	ok
CHEMBL1201012	FLURANDRENOLIDE	4	1965	Small molecule	0	0	1	0	0			0		CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1			2.5	6	2	93.06	2			31	0	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	ok
CHEMBL1201013	OLSALAZINE SODIUM	4	1990	Small molecule	1	0	0	0	1			0		O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+]			2.91	6	4	139.78	4			22	2	O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O	ok
CHEMBL1201014	PREDNISOLONE SODIUM PHOSPHATE	4	1973	Small molecule	1	1	1	1	0			0		C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]			1.67	6	4	141.36	4			30	0	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-]	ok
CHEMBL1201016	CEFPODOXIME PROXETIL	4	1992	Small molecule	1	0	0	1	1			0		COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1			0.83	14	2	180.97	10			37	1	COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1	ok
CHEMBL1201019	CEFTIZOXIME SODIUM	4	1983	Small molecule	0	1	0	1	0			0		CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+]			-0.56	9	3	147.21	5			25	1	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1	ok
CHEMBL1201033	IPODATE SODIUM	4	1962	Small molecule	1	0	0	0	0			0		CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]			3.74	2	1	52.9	5			19	1	CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I	ok
CHEMBL1201038	ACRISORCIN	4	1982	Small molecule	0	0	1	0	0			0		CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12												Nc1c2ccccc2nc2ccccc12	ok
CHEMBL1201039	BENZTHIAZIDE	4	1960	Small molecule	1	0	0	1	0			0		NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O			2.24	6	2	118.69	5			26	2	NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O	ok
CHEMBL1201041	AZLOCILLIN SODIUM	4	1982	Small molecule	0	1	0	1	0			0		CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]			0.09	6	4	148.15	5			32	1	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	ok
CHEMBL1201042	ETIDRONATE DISODIUM	4	1977	Small molecule	1	1	0	0	0			0		CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]			-0.99	3	5	135.29	2			11	0	CC(O)(P(=O)([O-])O)P(=O)([O-])O	ok
CHEMBL1201043	CEPHAPIRIN SODIUM	4	1974	Small molecule	0	1	0	1	0			0		CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+]			0.48	8	2	125.9	7			28	1	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1	ok
CHEMBL1201045	ACETRIZOATE SODIUM	4	1982	Small molecule	0	0	1	0	0			0		CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I.O.[Na+]			3.16	2	2	66.4	2			16	1	CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I	ok
CHEMBL1201046	CEFORANIDE	4	1984	Small molecule	0	1	0	1	0			0		NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12			-0.71	11	4	193.63	10			35	2	NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12	ok
CHEMBL1201048	DROMOSTANOLONE PROPIONATE	4	1982	Small molecule	0	1	0	1	1			0		CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C			5.17	3	0	43.37	2			26	0	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C	ok
CHEMBL1201050	PEMIROLAST POTASSIUM	4	1999	Small molecule	0	0	1	0	0			0		Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]			0.18	6	1	88.83	1			17	3	Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12	ok
CHEMBL1201054	SELENOMETHIONINE SE 75	4	1973	Small molecule	0	1	0	0	0			0		C[75Se]CC[C@H](N)C(=O)O												C[75Se]CC[C@H](N)C(=O)O	ok
CHEMBL1201056	SULFACYTINE	4	1975	Small molecule	1	0	0	1	0			0		CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O			0.65	6	2	107.08	4			20	2	CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	ok
CHEMBL1201057	CILASTATIN SODIUM	4	1985	Small molecule	0	1	0	0	0			0		CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+]			1.43	5	4	129.72	11			24	0	CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-]	ok
CHEMBL1201064	FLUOROMETHOLONE ACETATE	4	1986	Small molecule	0	0	1	0	0			0		CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C			3.49	5	1	80.67	2			30	0	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	ok
CHEMBL1201065	THIAMYLAL SODIUM	4	1982	Small molecule	0	1	0	0	0			0		C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O.[Na+]			1.52	3	2	58.2	5			17	0	C=CCC1(C(C)CCC)C(=O)[N-]C(=S)NC1=O	ok
CHEMBL1201073	SUCCIMER	4	1991	Small molecule	1	0	0	1	0			0		O=C(O)[C@@H](S)[C@@H](S)C(=O)O			-0.25	4	4	74.6	3			10	0	O=C(O)[C@@H](S)[C@@H](S)C(=O)O	ok
CHEMBL1201075	IOXILAN	4	1995	Small molecule	0	1	0	1	0			0		CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I			-0.99	8	7	179.66	11			32	1	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I	ok
CHEMBL1201081	METHYLPREDNISOLONE SODIUM SUCCINATE	4	1959	Small molecule	0	1	0	1	1			0		C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+]			2.22	7	3	138.2	6			34	0	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12	ok
CHEMBL1201087	CABERGOLINE	4	1996	Small molecule	1	0	0	1	0			1		C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21			3.19	4	2	71.68	8			33	2	C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	ok
CHEMBL1201098	CEFOTETAN DISODIUM	4	1985	Small molecule	0	1	0	1	0			0		CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+]			-1.4	14	4	219.93	9			36	1	CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21	ok
CHEMBL1201101	TESTOSTERONE CYPIONATE	4	1978	Small molecule	0	1	0	1	1			0		C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1			6.4	3	0	43.37	4			30	0	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1	ok
CHEMBL1201104	METHENAMINE HIPPURATE	4	1967	Small molecule	1	0	0	0	0			0		C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1			-1.02	4	0	12.96	0			10	0	O=C(O)CNC(=O)c1ccccc1	ok
CHEMBL1201109	DESONIDE	4	1972	Small molecule	0	0	1	1	0			0		CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1			2.33	6	2	93.06	2			30	0	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	ok
CHEMBL1201112	NELARABINE	4	2005	Small molecule	0	1	0	1	1			0		COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O			-1.97	10	4	148.77	3			21	2	COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	ok
CHEMBL1201116	HETACILLIN	4	1982	Small molecule	1	0	0	1	1			0		CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O			1.41	5	2	89.95	3			27	1	CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O	ok
CHEMBL1201117	METHOCARBAMOL	4	1957	Small molecule	1	1	0	1	0			0		COc1ccccc1OCC(O)COC(N)=O			0.53	5	2	91.01	6			17	1	COc1ccccc1OCC(O)COC(N)=O	ok
CHEMBL1201118	CEFMETAZOLE SODIUM	4	1989	Small molecule	0	1	0	1	0			0		CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]			-0.73	12	2	163.33	9			30	1	CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21	ok
CHEMBL1201119	LIOTHYRONINE SODIUM	4	1956	Small molecule	1	1	0	1	0			0		N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]			3.95	4	3	92.78	5			23	2	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]	ok
CHEMBL1201121	HETACILLIN POTASSIUM	4	1982	Small molecule	1	0	0	1	1			0		CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+]			1.41	5	2	89.95	3			27	1	CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-]	ok
CHEMBL1201129	DECITABINE	4	2006	Small molecule	1	1	0	1	0			0		Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1			-2.14	8	3	123.49	2			16	1	Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	ok
CHEMBL1201131	PIPERONYL BUTOXIDE	4	2000	Small molecule	0	0	1	1	0			0		CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2			3.72	5	0	46.15	13			24	1	CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2	ok
CHEMBL1201134	LUBIPROSTONE	4	2006	Small molecule	1	0	0	0	0			0		CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1			4.31	4	2	83.83	11			27	0	CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1	ok
CHEMBL1201138	LEUCOVORIN CALCIUM	4	1952	Small molecule	1	1	0	1	0			0		Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2]			-0.73	9	7	219.84	10			34	2	Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O	ok
CHEMBL1201139	MEGESTROL ACETATE	4	1971	Small molecule	1	0	0	1	0			0		CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C			4.58	4	0	60.44	2			28	0	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	ok
CHEMBL1201146	NORETHINDRONE ACETATE	4	1973	Small molecule	1	1	1	1	1			0		C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C			4.06	3	0	43.37	1			25	0	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C	ok
CHEMBL1201147	OCTOCRYLENE	4	2006	Small molecule	0	0	1	1	0			0		CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1			5.77	3	0	50.09	9			27	2	CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	ok
CHEMBL1201148	MEPREDNISONE	4	1982	Small molecule	1	0	0	1	0			0		C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO			2.01	5	2	91.67	2			27	0	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO	ok
CHEMBL1201151	MESTRANOL	4	1961	Small molecule	1	0	0	1	1			0		C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C			3.92	2	1	29.46	1			23	1	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	ok
CHEMBL1201165	QUINESTROL	4	1982	Small molecule	1	0	0	1	0			0		C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C			5.23	2	1	29.46	2			27	1	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C	ok
CHEMBL1201168	ISOCARBOXAZID	4	1959	Small molecule	1	0	0	1	0			0		Cc1cc(C(=O)NNCc2ccccc2)no1			1.42	4	2	67.16	4			17	2	Cc1cc(C(=O)NNCc2ccccc2)no1	ok
CHEMBL1201173	MEDRYSONE	4	1969	Small molecule	0	0	1	1	0			0		CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C			3.94	3	1	54.37	1			25	0	CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	ok
